"year" "x" "mx" "qx" "lx" "dx" "Lx" "Tx" "ex"
"5394" 1981 65 0.014371 0.0142684738809286 0.837025663049063 0.0119430788108824 0.831054123643622 15.509404453124 18.5291863055039
"5395" 1981 66 0.015762 0.0156387510033427 0.825082584238181 0.0129032610920954 0.818630953692133 14.6783503294804 17.7901589609157
"5396" 1981 67 0.01706 0.0169157090022111 0.812179323146085 0.0137385890879521 0.805310028602109 13.8597193757883 17.0648512967565
"5397" 1981 68 0.018148 0.0179848058715218 0.798440734058133 0.0143598016019508 0.791260833257158 13.0544093471861 16.3498789457248
"5398" 1981 69 0.019561 0.019371536685448 0.784080932456182 0.0151888525474353 0.776486506182465 12.263148513929 15.6401565276099
"5399" 1981 70 0.021777 0.0215424351943859 0.768892079908747 0.0165638078029108 0.760610176007292 11.4866620077465 14.9392382987087
"5400" 1981 71 0.023579 0.0233042544916705 0.752328272105836 0.0175324495144331 0.74356204734862 10.7260518317392 14.2571430975417
"5401" 1981 72 0.026245 0.0259050608391384 0.734795822591403 0.0190349304885751 0.725278357347116 9.98248978439061 13.5853926730086
"5402" 1981 73 0.029074 0.0286574072705086 0.715760892102828 0.0205118513932933 0.705504966406181 9.25721142704349 12.9333853374509
"5403" 1981 74 0.030402 0.029946779012235 0.695249040709535 0.0208204693805969 0.684838806019236 8.55170646063731 12.3002060555307
"5404" 1981 75 0.034288 0.0337100744830624 0.674428571328938 0.0227350373730038 0.663061052642436 7.86686765461808 11.6644934527561
"5405" 1981 76 0.03776 0.0370603015075377 0.651693533955934 0.0241519588589197 0.639617554526474 7.20380660197564 11.0539789435179
"5406" 1981 77 0.04064 0.0398306413674142 0.627541575097014 0.0249953834208313 0.615043883386599 6.56418904744917 10.4601660000525
"5407" 1981 78 0.044623 0.0436491226010859 0.602546191676183 0.0263006125932911 0.589395885379538 5.94914516406257 9.87334290092024
"5408" 1981 79 0.047824 0.0467071388947488 0.576245579082892 0.0269147822997097 0.562788187933037 5.35974927868303 9.30115470423772
"5409" 1981 80 0.058947 0.0572593660740175 0.549330796783182 0.0314543331887399 0.533603630188812 4.79696109074999 8.73237240446092
"5410" 1981 81 0.064831 0.0627954539620918 0.517876463594442 0.0325202876276957 0.501616319780595 4.26335746056118 8.23238312660582
"5411" 1981 82 0.070463 0.068064969043156 0.485356175966747 0.0330357530920812 0.468838299420706 3.76174114078059 7.75047547976049
"5412" 1981 83 0.077737 0.0748285273833984 0.452320422874665 0.0338464711491472 0.435397187300092 3.29290284135988 7.28002246821457
"5413" 1981 84 0.086545 0.0829553160847238 0.418473951725518 0.0347146389386138 0.401116632256211 2.85750565405979 6.82839551249789
"5414" 1981 85 0.097165 0.0926631905453314 0.383759312786904 0.0355603623243184 0.365979131624745 2.45638902180358 6.40085840253621
"5415" 1981 86 0.107632 0.102135477161098 0.348198950462586 0.0355634659524898 0.330417217486341 2.09040989017883 6.0034927945696
"5416" 1981 87 0.118519 0.111888541004353 0.312635484510096 0.0349803282280235 0.295145320396084 1.75999267269249 5.62953586490805
"5417" 1981 88 0.130997 0.122944330752225 0.277655156282073 0.034136127369004 0.260587092597571 1.46484735229641 5.27577939452438
"5418" 1981 89 0.142165 0.13273020518961 0.243519028913069 0.0323223306752061 0.227357863575466 1.20426025969884 4.94524089174457
"5419" 1981 90 0.158548 0.146902454798318 0.211196698237863 0.0310253134164417 0.195684041529642 0.97690239612337 4.62555714305307
"5420" 1981 91 0.174998 0.160917849119861 0.180171384821421 0.0289927917184099 0.165674988962216 0.781218354593728 4.33597352525231
"5421" 1981 92 0.1919 0.175099228979424 0.151178593103011 0.0264712550905313 0.137942965557745 0.615543365631512 4.07163046696756
"5422" 1981 93 0.209694 0.189794605044861 0.12470733801248 0.0236687799642746 0.112872948030342 0.477600400073767 3.82976982497992
"5423" 1981 94 0.224992 0.202240727157671 0.101038558048205 0.0204341114506315 0.0908215023228894 0.364727452043424 3.60978480976949
"5424" 1981 95 0.250721 0.222791718742572 0.0806044465975736 0.0179580031957673 0.07162544499969 0.273905949720535 3.39814937366967
"5425" 1981 96 0.265881 0.234682227354393 0.0626464434018063 0.0147020068733668 0.0552954399651229 0.202280504720845 3.22892240543399
"5426" 1981 97 0.293608 0.256022825173264 0.0479444365284395 0.0122748700913513 0.0418070014827638 0.146985064755722 3.06573766214843
"5427" 1981 98 0.294066 0.256371002403593 0.0356695664370882 0.00914464250277783 0.0310972451856992 0.105178063272958 2.94867792852108
"5428" 1981 99 0.308742 0.267454743752225 0.0265249239343103 0.00709421673389823 0.0229778155673612 0.0740808180872588 2.79287579752243
"5429" 1981 100 0.341907 0.291990245556292 0.0194307072004121 0.00567357696678075 0.0165939187170217 0.0511030025198976 2.63001248450771
"5430" 1981 101 0.382887 0.321363958928812 0.0137571302336313 0.00442104583537902 0.0115466073159418 0.0345090838028759 2.50845076093801
"5431" 1981 102 0.390994 0.327055609508012 0.00933608439825233 0.00305341877328866 0.007809375011608 0.0229624764869341 2.45954037125377
"5432" 1981 103 0.413923 0.342946316017537 0.00628266562496367 0.0021546170308513 0.00520535710953802 0.0151531014753261 2.41189049041802
"5433" 1981 104 0.436458 0.358272541533653 0.00412804859411236 0.00147896646138706 0.00338856536341884 0.00994774436578806 2.40979342636035
"5434" 1981 105 0.420668 0.34756356509856 0.00264908213272531 0.000920724430288903 0.00218871991758086 0.00655917900236922 2.47601949420168
"5435" 1981 106 0.344837 0.294124495647245 0.0017283577024364 0.000508352337527139 0.00147418153367283 0.00437045908478837 2.52867741360917
"5436" 1981 107 0.432777 0.355788467253678 0.00122000536490926 0.000434063838822331 0.0010029734454981 0.00289627755111553 2.37398755318665
"5437" 1981 108 0.387119 0.324339926078256 0.000785941526086934 0.000254912216472868 0.0006584854178505 0.00189330410561743 2.40896306248617
